date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:43	226473/226473	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:30%20GMT	https://www.hsbc.co.uk/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/index.html	(from )
16:35:44	187/187	---M-Z	200	added ('OK')	text/plain	date:Fri,%2031%20May%202024%2000:09:34%20GMT	https://www.hsbc.co.uk/robots.txt		(from )
16:35:44	1910/1910	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202024%2018:48:17%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/apple-touch-icon.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/apple-touch-icon.png	(from https://www.hsbc.co.uk/)
16:35:44	17958/17958	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202024%2018:46:39%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon-32x32.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon-32x32.png	(from https://www.hsbc.co.uk/)
16:35:45	17837/17837	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202024%2019:00:14%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon-16x16.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon-16x16.png	(from https://www.hsbc.co.uk/)
16:35:45	499/499	---M--	200	added ('OK')	application/json	date:Thu,%2030%20May%202024%2018:45:23%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/manifest.json	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/manifest.json	(from https://www.hsbc.co.uk/)
16:35:46	892/892	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2030%20May%202024%2019:47:13%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/safari-pinned-tab.svg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/safari-pinned-tab.svg	(from https://www.hsbc.co.uk/)
16:35:46	15086/15086	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Thu,%2030%20May%202024%2018:51:59%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon.ico	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/favicon.ico	(from https://www.hsbc.co.uk/)
16:35:46	294/294	---M--	200	added ('OK')	text/xml	date:Thu,%2030%20May%202024%2020:24:44%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/browserconfig.xml	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/favicons/browserconfig.xml	(from https://www.hsbc.co.uk/)
16:35:47	35322/35322	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20May%202024%2002:08:41%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/social/logo/Portrait-736x1128px.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/social/logo/Portrait-736x1128px.jpg	(from https://www.hsbc.co.uk/)
16:35:47	56618/56618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2018:46:29%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/social/logo/Square-1200x1200px.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-site/resources/social/logo/Square-1200x1200px.jpg	(from https://www.hsbc.co.uk/)
16:35:48	1019862/1019862	---MCZ	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2018:50:18%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-default.min.734d4cfdf5c3c1dfb2c373fec1bcc34b.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-default.min.734d4cfdf5c3c1dfb2c373fec1bcc34b.css	(from https://www.hsbc.co.uk/)
16:35:50	167/167	---M--	301	error ('Moved%20Permanently')	application/javascript	date:Sat,%2001%20Jun%202024%2015:35:50%20GMT	http://tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.js	C:/Users/hp/Desktop/hsbc/tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.b.delayed	(from https://www.hsbc.co.uk/)
16:35:50	3295/3295	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f0248bd8fc74df3291b20fe636a5820e%22	https://tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.sync.js	C:/Users/hp/Desktop/hsbc/tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.sync.js	(from https://www.hsbc.co.uk/)
16:35:51	441826/441826	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f331655cca86d6705960789abd95a4c%22	https://tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.js	C:/Users/hp/Desktop/hsbc/tags.tiqcdn.com/utag/hsbc/uk-rbwm/prod/utag.js	(from https://www.hsbc.co.uk/)
16:35:52	36295/36295	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20May%202024%2018:46:31%20GMT	https://www.hsbc.co.uk/etc.clientlibs/hsbc/global/clientlibs/appd.min.28729b81913621076cb1004898cb22c7.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/hsbc/global/clientlibs/appd.min.28729b81913621076cb1004898cb22c7.js	(from https://www.hsbc.co.uk/)
16:35:52	2043/2043	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2031%20May%202024%2000:00:52%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/logos/hsbc-uk.svg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/logos/hsbc-uk.svg	(from https://www.hsbc.co.uk/)
16:35:53	195873/195873	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:57%20GMT	https://www.hsbc.co.uk/register/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/register/index.html	(from https://www.hsbc.co.uk/)
16:35:53	1391/1391	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:35:54%20GMT	https://www.hsbc.co.uk/online/dashboard/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/online/dashboard/index.html	(from https://www.hsbc.co.uk/)
16:35:53	241867/241867	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:26:48%20GMT	https://www.hsbc.co.uk/current-accounts/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/index.html	(from https://www.hsbc.co.uk/)
16:35:53	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2015:35:54%20GMT	https://www.hsbc.co.uk/investments/financial-action-plan	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/investments/financial-action-plan	(from https://www.hsbc.co.uk/)
16:35:54	238179/238179	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:54%20GMT	https://www.hsbc.co.uk/current-accounts/products/advance/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/advance/index.html	(from https://www.hsbc.co.uk/)
16:35:54	226353/226353	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:48%20GMT	https://www.hsbc.co.uk/current-accounts/products/bank-account/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/bank-account/index.html	(from https://www.hsbc.co.uk/)
16:35:54	253767/253767	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:59%20GMT	https://www.hsbc.co.uk/current-accounts/products/premier/day-to-day-banking/bank-account/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/premier/day-to-day-banking/bank-account/index.html	(from https://www.hsbc.co.uk/)
16:35:54	241050/241050	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20May%202024%2000:01:15%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/21-9/13726-mother-and-daughter-opening-box-933x400-1.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/21-9/13726-mother-and-daughter-opening-box-933x400-1.jpg	(from https://www.hsbc.co.uk/)
16:35:55	233274/233274	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:21:55%20GMT	https://www.hsbc.co.uk/current-accounts/products/student/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/student/index.html	(from https://www.hsbc.co.uk/)
16:35:55	226352/226352	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:29:52%20GMT	https://www.hsbc.co.uk/current-accounts/products/international-student/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/international-student/index.html	(from https://www.hsbc.co.uk/)
16:35:56	211350/211350	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:19:13%20GMT	https://www.hsbc.co.uk/current-accounts/products/children/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/children/index.html	(from https://www.hsbc.co.uk/)
16:35:56	188617/188617	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:27:55%20GMT	https://www.hsbc.co.uk/current-accounts/products/jade/private-bank/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/jade/private-bank/index.html	(from https://www.hsbc.co.uk/)
16:35:59	134490/134490	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2003:24:34%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/insurance/life-cover-spring-gift-voucher-offer-term-and-conditions.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/insurance/life-cover-spring-gift-voucher-offer-term-and-conditions.pdf	(from https://www.hsbc.co.uk/)
16:35:59	234007/234007	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:15%20GMT	https://www.hsbc.co.uk/savings/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/index.html	(from https://www.hsbc.co.uk/)
16:36:01	204892/204892	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:57%20GMT	https://www.hsbc.co.uk/current-accounts/products/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/index.html	(from https://www.hsbc.co.uk/)
16:36:01	230987/230987	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:45%20GMT	https://www.hsbc.co.uk/savings/products/fixed-rate-isa/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/fixed-rate-isa/index.html	(from https://www.hsbc.co.uk/)
16:36:02	218670/218670	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:19:32%20GMT	https://www.hsbc.co.uk/savings/products/online-bonus-saver/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/online-bonus-saver/index.html	(from https://www.hsbc.co.uk/)
16:36:03	230305/230305	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:32%20GMT	https://www.hsbc.co.uk/savings/products/regular-saver/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/regular-saver/index.html	(from https://www.hsbc.co.uk/)
16:36:05	241031/241031	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:17%20GMT	https://www.hsbc.co.uk/savings/products/cash-isa/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/cash-isa/index.html	(from https://www.hsbc.co.uk/)
16:36:05	196095/196095	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:19:25%20GMT	https://www.hsbc.co.uk/savings/easy-access-accounts/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/easy-access-accounts/index.html	(from https://www.hsbc.co.uk/)
16:36:06	241344/241344	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:15%20GMT	https://www.hsbc.co.uk/savings/products/fixed-rate/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/fixed-rate/index.html	(from https://www.hsbc.co.uk/)
16:36:06	239840/239840	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2015:36:03%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/16-9/learning-to-ride-1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/16-9/learning-to-ride-1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/)
16:36:06	117175/117175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2008:26:38%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/ciiom/images/bank-accounts/16-9/1568-holding-child-smiling-together-800x450.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/ciiom/images/bank-accounts/16-9/1568-holding-child-smiling-together-800x450.jpg	(from https://www.hsbc.co.uk/)
16:36:08	219021/219021	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:36:07%20GMT	https://www.hsbc.co.uk/savings/products/mysavings/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/mysavings/index.html	(from https://www.hsbc.co.uk/)
16:36:08	196125/196125	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:41%20GMT	https://www.hsbc.co.uk/savings/products/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/savings/products/index.html	(from https://www.hsbc.co.uk/)
16:36:12	255541/255541	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:36:08%20GMT	https://www.hsbc.co.uk/international/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/index.html	(from https://www.hsbc.co.uk/)
16:36:12	203092/203092	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:25:08%20GMT	https://www.hsbc.co.uk/international/using-your-card-abroad/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/using-your-card-abroad/index.html	(from https://www.hsbc.co.uk/)
16:36:15	225795/225795	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:19:44%20GMT	https://www.hsbc.co.uk/current-accounts/products/global-money/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/global-money/index.html	(from https://www.hsbc.co.uk/)
16:36:17	191767/191767	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:25:21%20GMT	https://www.hsbc.co.uk/international/travel-money/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/travel-money/index.html	(from https://www.hsbc.co.uk/)
16:36:17	171929/171929	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2015:13:32%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/feb-2024/desktop/overall-service-quality-gb-1064x894-jan.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/feb-2024/desktop/overall-service-quality-gb-1064x894-jan.jpg	(from https://www.hsbc.co.uk/)
16:36:18	252872/252872	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:21:58%20GMT	https://www.hsbc.co.uk/international/money-transfer/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/money-transfer/index.html	(from https://www.hsbc.co.uk/)
16:36:20	228325/228325	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:29:17%20GMT	https://www.hsbc.co.uk/international/currency-account/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/currency-account/index.html	(from https://www.hsbc.co.uk/)
16:36:22	178550/178550	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2015:36:19%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/feb-2024/desktop/overall-service-quality-ni-1056x887-jan.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/feb-2024/desktop/overall-service-quality-ni-1056x887-jan.jpg	(from https://www.hsbc.co.uk/)
16:36:22	201203/201203	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:35:05%20GMT	https://www.hsbc.co.uk/international/global-view-and-global-transfers/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/global-view-and-global-transfers/index.html	(from https://www.hsbc.co.uk/)
16:36:22	198415/198415	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:36:22%20GMT	https://www.hsbc.co.uk/international/overseas-account-opening/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/overseas-account-opening/index.html	(from https://www.hsbc.co.uk/)
16:36:22	2077072/2077072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2013:11:41%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/16-9/9840-person-gardening-2000X1125.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/16-9/9840-person-gardening-2000X1125.jpg	(from https://www.hsbc.co.uk/)
16:36:22	211196/211196	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:22:56%20GMT	https://www.hsbc.co.uk/current-accounts/existing-customers/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/existing-customers/index.html	(from https://www.hsbc.co.uk/)
16:36:23	31378/31378	---M--	200	added ('OK')	image/png	date:Fri,%2031%20May%202024%2001:05:52%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart1-550x350.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart1-550x350.png	(from https://www.hsbc.co.uk/)
16:36:23	206913/206913	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:23:07%20GMT	https://www.hsbc.co.uk/help/money-worries/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/help/money-worries/index.html	(from https://www.hsbc.co.uk/)
16:36:23	29736/29736	---M--	200	added ('OK')	image/png	date:Fri,%2031%20May%202024%2000:08:51%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart2-550x350.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart2-550x350.png	(from https://www.hsbc.co.uk/)
16:36:23	203702/203702	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:23:07%20GMT	https://www.hsbc.co.uk/help/banking-made-easy/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/help/banking-made-easy/index.html	(from https://www.hsbc.co.uk/)
16:36:24	217510/217510	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:33%20GMT	https://www.hsbc.co.uk/ways-to-bank/mobile/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/ways-to-bank/mobile/index.html	(from https://www.hsbc.co.uk/)
16:36:24	212733/212733	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:41%20GMT	https://www.hsbc.co.uk/ways-to-bank/online-banking/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/ways-to-bank/online-banking/index.html	(from https://www.hsbc.co.uk/)
16:36:24	245775/245775	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:21%20GMT	https://www.hsbc.co.uk/current-accounts/products/overdrafts/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/overdrafts/index.html	(from https://www.hsbc.co.uk/)
16:36:25	31567/31567	---M--	200	added ('OK')	image/png	date:Fri,%2031%20May%202024%2000:20:59%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart3-550x350.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart3-550x350.png	(from https://www.hsbc.co.uk/)
16:36:25	242379/242379	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:29:39%20GMT	https://www.hsbc.co.uk/current-accounts/products/overdraft-calculator/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/products/overdraft-calculator/index.html	(from https://www.hsbc.co.uk/)
16:36:25	244832/244832	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:19:21%20GMT	https://www.hsbc.co.uk/credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:25	196375/196375	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:33:56%20GMT	https://www.hsbc.co.uk/credit-cards/balance-transfer-credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/balance-transfer-credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:26	31125/31125	---M--	200	added ('OK')	image/png	date:Fri,%2031%20May%202024%2000:23:28%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart4-550x350.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/cma/oct-2023/12141-cycle1-oct23-hsbc-chart4-550x350.png	(from https://www.hsbc.co.uk/)
16:36:26	198250/198250	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:32:17%20GMT	https://www.hsbc.co.uk/credit-cards/purchase-credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/purchase-credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:26	198179/198179	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:27:37%20GMT	https://www.hsbc.co.uk/credit-cards/rewards-credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/rewards-credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:26	14367/14367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20May%202024%2000:26:22%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/logos/fscs.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/logos/fscs.jpg	(from https://www.hsbc.co.uk/)
16:36:29	204220/204220	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:27:03%20GMT	https://www.hsbc.co.uk/credit-cards/premier-credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/premier-credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:29	233182/233182	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:18:33%20GMT	https://www.hsbc.co.uk/loans/ways-to-borrow/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/ways-to-borrow/index.html	(from https://www.hsbc.co.uk/)
16:36:29	198802/198802	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:36:28%20GMT	https://www.hsbc.co.uk/credit-cards/credit-builder-credit-cards/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/credit-builder-credit-cards/index.html	(from https://www.hsbc.co.uk/)
16:36:29	977572/977572	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2030%20May%202024%2018:46:31%20GMT	https://www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-all.min.d0d681406f30470db6f8cfad4945e861.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc.clientlibs/dpws/clientlibs-public/clientlib-all.min.d0d681406f30470db6f8cfad4945e861.js	(from https://www.hsbc.co.uk/)
16:36:30	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2015:36:32%20GMT	http://www.askus.hsbc.co.uk/counter-service/embedp2/va.js	C:/Users/hp/Desktop/hsbc/www.askus.hsbc.co.uk/counter-service/embedp2/va.1d.delayed	(from https://www.hsbc.co.uk/)
16:36:31	200796/200796	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:27:14%20GMT	https://www.hsbc.co.uk/credit-cards/products/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/products/index.html	(from https://www.hsbc.co.uk/)
16:36:32	228085/228085	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:23:49%20GMT	https://www.hsbc.co.uk/loans/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/index.html	(from https://www.hsbc.co.uk/)
16:36:32	183486/183486	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:29:17%20GMT	https://www.hsbc.co.uk/credit-cards/eligibility-checker/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/eligibility-checker/index.html	(from https://www.hsbc.co.uk/)
16:36:34	227939/227939	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:21:15%20GMT	https://www.hsbc.co.uk/loans/products/personal/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/products/personal/index.html	(from https://www.hsbc.co.uk/)
16:36:35	223409/223409	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:29:56%20GMT	https://www.hsbc.co.uk/loans/products/premier/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/products/premier/index.html	(from https://www.hsbc.co.uk/)
16:36:35	220932/220932	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:20:46%20GMT	https://www.hsbc.co.uk/loans/products/car-loan/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/products/car-loan/index.html	(from https://www.hsbc.co.uk/)
16:36:36	220471/220471	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2015:36:36%20GMT	https://www.hsbc.co.uk/loans/products/home-improvements/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/products/home-improvements/index.html	(from https://www.hsbc.co.uk/)
